,Concentration (Ni)
Distance (nm),Ion Count,Al ion%,Ni ion%,Ti ion%,H2 ion%,Co ion%,Cr ion%,H ion%,O ion%,Al ion% Sigma,Ni ion% Sigma,Ti ion% Sigma,H2 ion% Sigma,Co ion% Sigma,Cr ion% Sigma,H ion% Sigma,O ion% Sigma
3.05000004544854,9975,10.0050125313283,60.4110275689223,13.4135338345865,0.0200501253132832,13.5839598997494,2.18546365914787,0.120300751879699,0.260651629072682,0.300442610399121,0.489653399482712,0.341224463790961,0.0141761581901764,0.343047235605149,0.146391898412224,0.0347069405308107,0.0510513267060623
3.15000004693866,10185,9.98527245949926,59.9116347569956,13.6180657830142,0.0490918016691213,13.8635247913598,2.23858615611193,0.186548846342661,0.147275405007364,0.297068243790508,0.485606220834028,0.339851083884644,0.0219491315374886,0.342412699098917,0.146585201066175,0.0427573029727739,0.0379983340148668
3.25000004842877,9702,9.68872397443826,60.8843537414966,13.0385487528345,0.0309214594928881,13.8012780869924,2.24695938981653,0.15460729746444,0.15460729746444,0.300312663495221,0.495447304673153,0.341859286504051,0.017849752619772,0.350170399351836,0.150463830552365,0.0398885614373469,0.0398885614373469
3.35000004991889,9662,9.93583109087145,60.8362657834817,13.2581246118816,0.0103498240529911,13.5582695094183,2.0906644587042,0.217346305112813,0.0931484164769199,0.30432988806915,0.496580664162899,0.345002256398859,0.0103492884448425,0.348281447627816,0.145552846524533,0.0473772816865831,0.0310350077440249
3.45000005140901,9725,9.44987146529563,60.8020565552699,13.3264781491003,0.0822622107969152,13.974293059126,2.05655526992288,0.174807197943445,0.133676092544987,0.296628367252727,0.495046472766066,0.344632406536477,0.0290721184787027,0.35158816165357,0.143917323957611,0.0423599003252754,0.0370502888384269
3.55000005289912,9447,9.46332168942521,60.5483222186938,13.1470308034297,0.0423414840690166,14.1314703080343,2.31819625277866,0.201122049327829,0.148195194241558,0.301152950442421,0.502848128070233,0.347663595738015,0.0211662595567883,0.358396476066674,0.154822821325279,0.0460941397682575,0.039577473066859
3.65000005438924,9409,9.88415347008184,59.6769050908704,13.5295993198002,0.0531406100542034,14.3692209586566,2.1681368902115,0.191306196195132,0.127537464130088,0.307679519818125,0.505717917373538,0.352617992804647,0.023758887963285,0.361626147565901,0.150145312207963,0.0450481509947591,0.0367934094662645
3.75000005587935,9352,10.019247219846,60.7249786142002,13.4302822925577,0.0641573994867408,13.3233532934132,2.17065868263473,0.128314798973482,0.139007698887938,0.31048463165515,0.504997992030851,0.352592704625023,0.0261837452122689,0.351403088031449,0.150687797632464,0.0370175195062687,0.0385269932318849
3.85000005736947,9162,9.26653569089718,61.6786727788692,13.152150185549,0.0545732372844357,13.0866623008077,2.46671032525649,0.141890416939533,0.15280506439642,0.302933501135011,0.507916869362009,0.353087848278605,0.0243992332120844,0.352340461017349,0.162046766117629,0.0393253918530201,0.0408076574206667
3.95000005885959,9007,10.0699455978683,60.619518152548,13.2119462640169,0.0333074275563451,13.5228155878761,2.28711002553569,0.0999222826690352,0.15543466192961,0.317085154086443,0.514821495062475,0.356798723996893,0.0192268494810926,0.360324881064067,0.157517705351271,0.033290782626351,0.0415093631582392
4.0500000603497,9122,10.238982679237,61.159833369875,12.5849594387196,0.0438500328875247,13.4619600964701,2.24731418548564,0.142512606884455,0.120587590440693,0.317414858944909,0.510303626892744,0.347275350119259,0.0219202088532114,0.35736551570971,0.155185525784071,0.0394977107750635,0.0363365979848618
4.15000006183982,8942,10.2326101543279,60.1878774323418,12.8382912100201,0.0335495414895996,14.1690896891076,2.19190337732051,0.134198165958399,0.212480429434131,0.320505273910045,0.51766028535923,0.353752197576458,0.0193665872919178,0.368786913174328,0.15483914833149,0.0387136709279565,0.0486945378817476
