,Cylinder ID: 1
Distance (nm),Ion Count,Ni ion%,Mo ion%,Nb ion%,Cr ion%,Fe ion%,Al ion%,Si ion%,Ti ion%,H2 ion%,O ion%,H ion%,P ion%,B ion%,Mn ion%,Ni ion% Sigma,Mo ion% Sigma,Nb ion% Sigma,Cr ion% Sigma,Fe ion% Sigma,Al ion% Sigma,Si ion% Sigma,Ti ion% Sigma,H2 ion% Sigma,O ion% Sigma,H ion% Sigma,P ion% Sigma,B ion% Sigma,Mn ion% Sigma
8.6,150,54,0.6666666666666667,11.333333333333332,19.333333333333332,12,2,0,0.6666666666666667,0,0,0,0,0,0,4.069397989875161,0.6644407283433801,2.588292730596611,3.224443678688936,2.6532998322843198,1.1430952132988164,0,0.6644407283433801,0,0,0,0,0,0
8.700000000000001,143,60.13986013986013,2.097902097902098,9.79020979020979,15.384615384615385,11.188811188811188,0,0,1.3986013986013985,0,0,0,0,0,0,4.094327678053291,1.1984518468489165,2.4851626436969854,3.017171309818216,2.636075201690346,0,0,0.9820203734657895,0,0,0,0,0,0
8.8,165,48.484848484848484,1.2121212121212122,7.2727272727272725,20.606060606060606,21.21212121212121,0,0.6060606060606061,0,0,0,0.6060606060606061,0,0,0,3.8907071226785264,0.8518887513770266,2.0216707241547973,3.1488298229615763,3.1825833178594976,0,0.6042212676577612,0,0,0,0.6042212676577612,0,0,0
8.9,173,54.91329479768786,1.1560693641618496,6.9364161849710975,21.965317919075144,15.028901734104046,0,0,0,0,0,0,0,0,0,3.7830314282943123,0.8127255224280592,1.931676544277243,3.1476724134015956,2.716915845481422,0,0,0,0,0,0,0,0,0
9,163,53.37423312883436,2.4539877300613497,3.6809815950920246,18.404907975460123,20.858895705521473,0.6134969325153374,0,0.6134969325153374,0,0,0,0,0,0,3.9073743013999773,1.2118452117917524,1.4748370691041293,3.035323897939729,3.182386379832259,0.6116121448583315,0,0.6116121448583315,0,0,0,0,0,0
9.1,187,45.45454545454545,2.13903743315508,3.7433155080213902,24.06417112299465,24.06417112299465,0,0,0.53475935828877,0,0,0,0,0,0,3.6412218397810414,1.0580181810935174,1.388106739352973,3.125993130287181,3.125993130287181,0,0,0.5333276037562091,0,0,0,0,0,0
9.200000000000001,202,51.48514851485149,0.9900990099009901,4.455445544554455,24.752475247524753,18.316831683168317,0,0,0,0,0,0,0,0,0,3.516435479942465,0.6966312324062296,1.45168655662574,3.0365451429729515,2.7215466313059635,0,0,0,0,0,0,0,0,0
9.3,188,52.659574468085104,1.5957446808510638,1.5957446808510638,22.872340425531913,19.148936170212767,1.0638297872340425,0.5319148936170213,0,0,0,0,0,0,0.5319148936170213,3.6414623725774504,0.9139232328399858,0.9139232328399858,3.0632430370961305,2.8696984982954423,0.7482292746068627,0.5304983401203829,0,0,0,0,0,0,0.5304983401203829
9.4,177,45.19774011299435,2.824858757062147,1.1299435028248588,22.598870056497177,27.11864406779661,0.5649717514124294,0.5649717514124294,0,0,0,0,0,0,0,3.74085574364864,1.2453439810444042,0.7944638172079315,3.1436224362314587,3.341608556382597,0.5633735254342037,0.5633735254342037,0,0,0,0,0,0,0
9.5,213,42.25352112676056,1.8779342723004695,1.8779342723004695,28.169014084507044,23.474178403755868,0.9389671361502347,0.9389671361502347,0,0.4694835680751174,0,0,0,0,0,3.384577050064562,0.9301087575838183,0.9301087575838183,3.08213697431493,2.904085505411791,0.660825541218007,0.660825541218007,0,0.46838019741209136,0,0,0,0,0
9.600000000000001,199,44.72361809045226,0.5025125628140703,5.527638190954774,25.628140703517587,22.110552763819097,1.0050251256281406,0,0,0,0,0.5025125628140703,0,0,0,3.5246153743933593,0.5012483782633752,1.6199277779133099,3.094826672501459,2.941796132762276,0.7070799072769107,0,0,0,0,0.5012483782633752,0,0,0
9.700000000000001,195,46.15384615384615,2.051282051282051,2.051282051282051,27.17948717948718,22.05128205128205,0,0,0.5128205128205128,0,0,0,0,0,0,3.5699652376327466,1.0150671244049123,1.0150671244049123,3.1858856954794477,2.968958347094932,0,0,0.5115038982916933,0,0,0,0,0,0
9.8,181,40.88397790055249,1.1049723756906076,1.1049723756906076,29.2817679558011,24.861878453038674,0.5524861878453038,1.1049723756906076,0.5524861878453038,0,0,0.5524861878453038,0,0,0,3.654179580120561,0.777004709336829,0.777004709336829,3.3824007141310606,3.2126088304890006,0.5509578690451936,0.777004709336829,0.5509578690451936,0,0,0.5509578690451936,0,0,0
9.9,188,46.27659574468085,1.0638297872340425,2.6595744680851063,26.595744680851062,22.872340425531913,0.5319148936170213,0,0,0,0,0,0,0,0,3.6364995595421674,0.7482292746068627,1.1734748146977403,3.222461753033918,3.0632430370961305,0.5304983401203829,0,0,0,0,0,0,0,0
10,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0

