,Cylinder ID: 0_both L12 and DO22
Distance (nm),Ion Count,Ni ion%,Mo ion%,Nb ion%,Cr ion%,Fe ion%,Al ion%,Si ion%,Ti ion%,H2 ion%,O ion%,O2 ion%,H ion%,Ni ion% Sigma,Mo ion% Sigma,Nb ion% Sigma,Cr ion% Sigma,Fe ion% Sigma,Al ion% Sigma,Si ion% Sigma,Ti ion% Sigma,H2 ion% Sigma,O ion% Sigma,O2 ion% Sigma,H ion% Sigma
6.2,120,73.33333333333333,0,7.5,0,0.8333333333333334,12.5,0,5.833333333333333,0,0,0,0,4.036867138796656,0,2.4044230077089184,0,0.829853847016092,3.0190368221227994,0,2.1395201088786937,0,0,0,0
6.300000000000001,142,66.19718309859155,0,7.042253521126761,0,2.112676056338028,14.788732394366196,0,7.042253521126761,0,1.4084507042253522,1.4084507042253522,0,3.9696482794411043,0,2.147110763323086,0,1.206800581898382,2.9789952857813233,0,2.147110763323086,0,0.9888866161963513,0.9888866161963513,0
6.4,123,66.66666666666666,0,9.75609756097561,0.8130081300813009,2.4390243902439024,9.75609756097561,0,8.94308943089431,0.8130081300813009,0,0.8130081300813009,0,4.250511420422256,0,2.6754352529086547,0.8096964742387917,1.3908925573468318,2.6754352529086547,0,2.5730468076096207,0.8096964742387917,0,0.8096964742387917,0
6.5,149,63.758389261744966,0.6711409395973155,10.738255033557047,0.6711409395973155,2.013422818791946,14.093959731543624,0,7.38255033557047,0.6711409395973155,0,0,0,3.938032354486423,0.6688849972828816,2.536333799446498,0.6688849972828816,1.1506881816937555,2.8505930999960154,0,2.1421825790562723,0.6688849972828816,0,0,0
6.6000000000000005,144,68.75,0,8.333333333333332,0.6944444444444444,2.7777777777777777,10.416666666666668,0,7.638888888888889,0,0,1.3888888888888888,0,3.8626033786956575,0,2.3032116599690275,0.6920289781887382,1.3694629127545408,2.54563859350958,0,2.21349438644737,0,0,0.9752488163398563,0
6.7,118,65.2542372881356,0,14.40677966101695,0,1.694915254237288,9.322033898305085,0,9.322033898305085,0,0,0,0,4.383432062948529,0,3.232675684924706,0,1.18828600286966,2.6764875063103224,0,2.6764875063103224,0,0,0,0
6.800000000000001,114,67.54385964912281,0,9.649122807017543,0,0.8771929824561403,11.403508771929824,0,7.017543859649122,0,0,2.631578947368421,0.8771929824561403,4.385195377243236,0,2.765398213380642,0,0.8733371704606866,2.976974304177393,0,2.392437764580951,0,0,1.4992181792363357,0.8733371704606866
6.9,143,69.23076923076923,0,10.48951048951049,2.797202797202797,2.097902097902098,6.993006993006993,0,7.6923076923076925,0,0,0.6993006993006993,0,3.8595785077250344,0,2.5623978316886404,1.3789018034065248,1.1984518468489165,2.132660691682888,0,2.2283286903935426,0,0,0.6968513022852836,0
7,135,67.4074074074074,0.7407407407407408,16.296296296296298,0.7407407407407408,0.7407407407407408,6.666666666666667,0,5.9259259259259265,0,0.7407407407407408,0.7407407407407408,0,4.034097418306748,0.7379921570850995,3.1787026897811392,0.7379921570850995,0.7379921570850995,2.146870629065102,0,2.0321052657792213,0,0.7379921570850995,0.7379921570850995,0
7.1000000000000005,106,65.09433962264151,0,23.58490566037736,0.9433962264150944,0,3.7735849056603774,0,6.60377358490566,0,0,0,0,4.629846681674747,0,4.1233833779317814,0.9389356991742922,0,1.8508502572525394,0,2.412169486461068,0,0,0,0
7.2,106,69.81132075471697,0,20.754716981132077,0,1.8867924528301887,1.8867924528301887,0,3.7735849056603774,0,0.9433962264150944,0.9433962264150944,0,4.458944339437857,0,3.9390562766273014,0,1.3215173508914622,1.3215173508914622,0,1.8508502572525394,0,0.9389356991742922,0.9389356991742922,0
7.300000000000001,105,67.61904761904762,0,23.809523809523807,1.9047619047619049,1.9047619047619049,1.9047619047619049,0,1.9047619047619049,0,0,0.9523809523809524,0,4.56651285211701,0,4.15653124259033,1.3339810542038597,1.3339810542038597,1.3339810542038597,0,1.3339810542038597,0,0,0.9478349552916558,0
7.4,110,68.18181818181817,0,20,0,0.9090909090909091,3.6363636363636362,0,7.2727272727272725,0,0,0,0,4.4409473678108835,0,3.81385035698237,0,0.9049492433184968,1.7848178494800777,0,2.476030851051108,0,0,0,0
7.5,104,67.3076923076923,0.9615384615384616,27.884615384615387,0,0,0.9615384615384616,0,1.9230769230769231,0.9615384615384616,0,0,0,4.599794923294708,0.9569045142703854,4.397234449184214,0,0,0.9569045142703854,0,1.3466820603574796,0.9569045142703854,0,0,0
7.6000000000000005,103,69.90291262135922,0,23.300970873786408,0.9708737864077669,0,0,0,4.854368932038835,0,0,0.9708737864077669,0,4.519509026073797,0,4.165463462969746,0.9661493117216525,0,0,0,2.117591587353539,0,0,0.9661493117216525,0
7.7,97,78.35051546391753,0,8.24742268041237,1.0309278350515463,1.0309278350515463,1.0309278350515463,0,8.24742268041237,0,0,2.0618556701030926,0,4.18175747709241,0,2.793073699796224,1.025600006956303,1.025600006956303,1.025600006956303,0,2.793073699796224,0,0,1.442843406231923,0
7.800000000000001,89,67.41573033707866,0,25.842696629213485,1.1235955056179776,1.1235955056179776,1.1235955056179776,0,3.3707865168539324,0,0,0,0,4.968091823711921,0,4.640351466071483,1.1172653397216303,1.1172653397216303,1.1172653397216303,0,1.913043489474325,0,0,0,0
7.9,125,64,0,24.8,1.6,1.6,0,0,7.199999999999999,0,0,0.8,0,4.293250516799596,0,3.8626001605136406,1.1222833866720117,1.1222833866720117,0,0,2.3119861591281206,0,0,0.796793574271279,0
8,112,75.89285714285714,1.7857142857142856,15.178571428571427,0,0,0.8928571428571428,0,4.464285714285714,0,0,0.8928571428571428,0.8928571428571428,4.041702201711277,1.2513658718334555,3.3904647177321556,0,0,0.8888622362733644,0,1.951415979693143,0,0,0.8888622362733644,0.8888622362733644
8.1,105,69.52380952380952,1.9047619047619049,17.142857142857142,3.8095238095238098,1.9047619047619049,0,0,3.8095238095238098,0,0.9523809523809524,0.9523809523809524,0,4.4921315988843515,1.3339810542038597,3.6780017391245092,1.86812844795725,1.3339810542038597,0,0,1.86812844795725,0,0.9478349552916558,0.9478349552916558,0
