,Concentration (Al)
Distance (nm),Ion Count,Ni ion%,Mo ion%,Nb ion%,Cr ion%,Fe ion%,Al ion%,Si ion%,Ti ion%,H2 ion%,O ion%,O2 ion%,H ion%,Ni ion% Sigma,Mo ion% Sigma,Nb ion% Sigma,Cr ion% Sigma,Fe ion% Sigma,Al ion% Sigma,Si ion% Sigma,Ti ion% Sigma,H2 ion% Sigma,O ion% Sigma,O2 ion% Sigma,H ion% Sigma
-3.9500000588595867,29520,46.49051490514905,2.059620596205962,4.346205962059621,22.82520325203252,22.381436314363143,0.4234417344173441,0.29132791327913277,0.49457994579945797,0.013550135501355014,0.016937669376693765,0.5995934959349594,0.057588075880758816,0.2902948875892721,0.08266398308576109,0.1186719490952989,0.24427942966961128,0.24258760186372944,0.037793508344835,0.031368903533665206,0.04083038203087527,0.0067746087196968886,0.0075741145006094435,0.044932890803051885,0.013963137689863205
-3.8500000573694706,30707,46.70596280978279,2.0288533559123327,4.54293809229166,22.555117725600027,22.38577523040349,0.32891523105480835,0.2540137427948025,0.4852313804669945,0.003256586446087211,0.009769759338261633,0.6285211840948318,0.07164490181391865,0.2847126610199889,0.0804554984609481,0.11883756550673764,0.23850649848736402,0.23786910412461382,0.03267442023744707,0.028724840560643054,0.03965514242291834,0.003256533418879084,0.005640297641920423,0.045099543086558155,0.015269271621729082
-3.7500000558793545,31718,46.96386909641213,2.1281291380288794,4.401286335834542,22.72526641024024,21.91184816192698,0.33419509426823885,0.29636168736994767,0.5422788322088404,0.0063055678163818655,0.022069487357336527,0.6084872942808499,0.05990289425562772,0.28023021111111396,0.0810354478625832,0.11517625115769843,0.23529914681651382,0.23226254454741332,0.03240561194896594,0.030522045491151676,0.04123610917570009,0.004458569186495313,0.00834056164663343,0.04366641218761036,0.013738549702546211
-3.6500000543892384,33004,46.83371712519694,2.033086898557751,4.478245061204703,22.5427220942916,22.04581262877227,0.37571203490486,0.2969337050054539,0.5514483092958429,0.009089807296085323,0.018179614592170646,0.7423342625136348,0.07271845836868258,0.27467186341581984,0.07768450334729936,0.11384705086454659,0.2300122702544384,0.2281915146581156,0.03367649460459446,0.02995026827476256,0.04076320724271002,0.005247764167190589,0.007421121920874733,0.04724963876104003,0.01483819515952233
-3.5500000528991222,33732,46.55519981026918,2.024783588284122,4.387525198624451,22.88035100201589,22.278548559231588,0.40021344717182494,0.21641171587809793,0.4832206806593146,0.014822720265623146,0.002964544053124629,0.6788805881655402,0.07707814538124037,0.2715912541121943,0.0766878171081224,0.11151827571314374,0.2287140359235784,0.22656501647103175,0.03437589359958158,0.02530165310525979,0.037757207508423894,0.006628430713588111,0.002964500110191735,0.044709154026882886,0.01511044118327229
-3.450000051409006,34662,46.595695574404246,2.1406727828746175,4.304425595753274,22.93577981651376,22.280883965149155,0.3981305175696728,0.17310022503029254,0.45294558882926544,0.011540015002019502,0.011540015002019502,0.6375858288615776,0.05770007501009751,0.2679379449634124,0.07774087913310786,0.1090126056610214,0.2258168476515378,0.2235132768670604,0.03382358758705042,0.022327793104240455,0.036067032832238284,0.005769674561538541,0.005769674561538541,0.04275171943507778,0.01289840619679222
-3.35000004991889,35461,46.78097064380587,2.0162995967400805,4.100279179944164,22.918135416372916,22.337215532556893,0.33839993232001353,0.26225994754801046,0.4934999013000197,0.011279997744000451,0,0.648599870280026,0.09305998138800373,0.26496749485277815,0.07464125978266935,0.10530279440707452,0.22319797861437202,0.22117982331401023,0.030839233285386652,0.027159405381198074,0.03721292189553113,0.005639680767156655,0,0.042628488645803,0.016192123966958794
-3.250000048428774,36745,46.78731800244931,2.0383725676962854,4.286297455436114,22.950061232820794,22.111851952646617,0.40005442917403733,0.23132398965845696,0.4789767315280991,0.008164376105592598,0.019050210913049394,0.6123282079194449,0.07620084365219758,0.2602990144669067,0.07371750923197802,0.1056644959448678,0.2193708648433922,0.21649562376463088,0.03292986620800937,0.02506157238890405,0.03601766037069085,0.0047135123161097196,0.007199617059351783,0.040696706670279775,0.01439511811972894
-3.1500000469386578,37238,46.3719856061013,2.030184220420001,4.2966861807830705,23.277297384392288,22.098394113539932,0.435039475804286,0.24168859766904774,0.5156023416939685,0.013427144314947096,0.002685428862989419,0.6579300714324078,0.05907943498576723,0.25842262345045824,0.07308372854825781,0.10508412967539221,0.21899542901625177,0.2150108562875772,0.034105500139632,0.02544540992628547,0.03711434104282959,0.006004398336170265,0.00268539280510645,0.041895106332270324,0.012592056553941182
-3.0500000454485416,37528,46.120230228096354,2.1637177574078024,4.239501172457898,22.87891707525048,22.67640162012364,0.4529950969942443,0.26113835003197616,0.4929652526113835,0.013323385205713068,0.0026646770411426135,0.634193135791942,0.06395224898742273,0.2573243527010075,0.07510564243274966,0.10400946673807802,0.2168336007355218,0.21615505097994955,0.03466435627512752,0.026344491574886615,0.03615408182658951,0.005958002058630301,0.0026646415383874355,0.04097807380369623,0.013050023265970512
